"date","invocationclass","region","runtime","artifactsize","memorysize","median_daily_duration"
"2020-05-25","cold","us-west-1","java8","small","512","653"
"2020-05-25","warm-two","ap-southeast-2","java11","large","3008","25"
"2020-06-22","cold","ap-southeast-1","java8","small","3008","555"
"2020-05-23","warm-two","ap-south-1","java8","small","512","19"
"2020-06-27","cool","us-east-2","java8","largeuberjar","512","26"
"2020-05-30","cold","us-east-2","java8","small","512","662"
"2020-06-15","warm-one","ap-northeast-2","java8","large","512","19"
"2020-06-15","warm-two","us-west-2","java8","small","3008","21"
"2020-05-14","warm-two","us-west-2","java11","large","1536","20"
"2020-06-22","warm-one","ap-northeast-2","java11","small","3008","17"
"2020-06-16","warm-one","ap-south-1","java8","large","3008","15"
"2020-06-13","warm-one","eu-central-1","java8","small","512","19"
"2020-05-27","cold","us-east-1","java8","large","1536","1152"
"2020-06-11","warm-one","us-west-1","java11","large","512","21"
"2020-06-20","warm-one","sa-east-1","java11","large","3008","19"
"2020-06-09","warm-two","us-east-1","java11","small","512","23"
"2020-05-20","warm-one","eu-west-1","python38","small","1536","17"
"2020-06-10","cold","sa-east-1","java8","large","3008","1002"
"2020-06-09","cold","eu-west-2","python38","small","1536","251"
"2020-06-27","warm-one","eu-west-2","java8","large","1536","17"
"2020-06-16","cold","ap-northeast-1","java8","small","1536","663"
"2020-05-16","cold","us-east-2","python38","small","1536","236"
"2020-05-20","cool","eu-north-1","java11","small","512","35"
"2020-05-27","cold","eu-west-2","python38","small","1536","227"
"2020-06-20","warm-two","ap-southeast-1","java11","large","512","26"
"2020-05-09","warm-two","eu-west-3","java8","small","3008","16"
"2020-05-23","warm-one","eu-west-3","java8","large","1536","16"
"2020-06-20","cool","eu-central-1","java8","small","1536","30"
"2020-06-20","cold","ap-northeast-1","python38","small","1536","271"
"2020-06-09","warm-two","us-west-2","java8","small","1536","22"
"2020-06-16","warm-one","eu-north-1","java8","small","512","17"
"2020-05-15","warm-two","ap-southeast-1","java11","small","3008","23"
"2020-06-12","cool","eu-central-1","java11","small","512","30"
"2020-05-26","cool","ap-northeast-2","python38","small","1536","37"
"2020-06-09","warm-two","ap-southeast-2","java8","large","1536","22"
"2020-06-16","cool","ap-southeast-1","java11","large","3008","35"
"2020-05-30","cool","ap-southeast-2","java11","small","512","36"
"2020-05-24","warm-one","ap-northeast-1","python38","small","1536","27"
"2020-05-22","warm-two","us-west-2","java8","large","1536","22"
"2020-05-24","cool","eu-central-1","java11","large","1536","31"
"2020-05-21","cold","ap-northeast-2","java11","small","512","496"
"2020-05-22","warm-one","eu-west-3","java8","small","1536","16"
"2020-06-07","cold","us-east-1","java11","large","3008","1067"
"2020-06-09","warm-one","us-east-2","java8","largeuberjar","512","18"
"2020-06-04","cool","sa-east-1","java11","small","3008","39"
"2020-05-23","cool","eu-west-1","java11","large","1536","31"
"2020-05-21","warm-one","ap-south-1","java8","large","512","15"
"2020-06-07","cool","eu-west-3","java11","large","3008","27"
"2020-05-30","cool","us-west-2","java8","large","3008","35"
"2020-05-30","cool","eu-west-1","java11","small","3008","29"
"2020-06-21","warm-two","ap-southeast-2","java8","small","3008","23"
"2020-06-11","cool","ap-southeast-2","java11","small","512","36"
"2020-06-07","cool","us-east-2","java11","large","512","27"
"2020-06-18","cool","sa-east-1","java8","small","512","51"
"2020-06-04","warm-two","eu-west-3","java11","small","512","16"
"2020-05-16","cold","ap-northeast-1","java8","small","3008","580"
"2020-05-23","warm-one","eu-central-1","java11","small","512","18"
"2020-05-23","cool","eu-west-1","java8","large","3008","28"
"2020-05-30","warm-one","eu-west-2","java8","large","512","17"
"2020-06-22","warm-two","eu-west-2","java11","large","3008","18"
"2020-05-23","cool","ap-south-1","java11","large","512","30"
"2020-05-30","cool","ap-northeast-2","java11","small","3008","33"
"2020-06-10","warm-one","us-east-2","java11","small","3008","18"
"2020-06-11","warm-two","ap-south-1","java8","large","3008","19"
"2020-05-25","cold","ap-southeast-2","java11","small","1536","489"
"2020-06-01","cold","ap-northeast-2","java8","large","1536","953"
"2020-06-04","cool","ap-southeast-1","java11","large","3008","35"
"2020-05-11","warm-two","eu-central-1","java11","large","3008","22"
"2020-06-15","cool","ap-northeast-1","java8","small","3008","47"
"2020-05-25","cold","ap-southeast-1","java8","large","512","833"
"2020-05-15","cool","ap-southeast-2","java8","small","512","35"
"2020-05-27","warm-one","us-west-1","java8","small","512","20"
"2020-06-07","cold","eu-central-1","java11","small","1536","472"
"2020-05-13","cold","ap-northeast-2","java11","large","512","899"
"2020-05-13","warm-two","sa-east-1","java11","large","512","26"
"2020-06-04","cool","ap-south-1","java8","small","512","33"
"2020-05-17","warm-two","sa-east-1","java8","largeuberjar","512","19"
"2020-06-11","cold","us-west-1","java11","large","512","1282"
"2020-06-16","cool","eu-west-1","java11","large","1536","29"
"2020-06-01","warm-two","sa-east-1","java11","large","3008","28"
"2020-06-04","warm-two","ap-northeast-1","java8","large","3008","30"
"2020-06-27","warm-two","eu-north-1","java8","small","1536","26"
"2020-05-09","warm-two","ap-southeast-2","java11","large","3008","23"
"2020-06-22","warm-two","us-west-1","java8","small","1536","18"
"2020-05-21","warm-two","sa-east-1","java11","small","512","23"
"2020-06-12","warm-two","ap-southeast-2","java8","large","1536","23"
"2020-05-26","cool","eu-central-1","java11","small","3008","30"
"2020-05-16","warm-two","ap-southeast-1","java8","small","1536","19"
"2020-06-13","cold","eu-west-1","java11","small","1536","482"
"2020-06-22","warm-two","ap-northeast-2","java8","large","3008","21"
"2020-06-15","warm-one","ap-southeast-2","java11","small","3008","17"
"2020-05-09","cool","ap-northeast-1","java11","small","3008","45"
"2020-05-15","warm-two","ap-northeast-2","java11","small","1536","22"
"2020-05-26","warm-one","ap-south-1","java8","large","512","16"
"2020-06-04","warm-two","ap-southeast-1","java8","small","3008","21"
"2020-05-17","cold","ap-northeast-1","java8","small","512","714"
"2020-05-25","warm-two","eu-north-1","java8","largeuberjar","512","18"
"2020-06-04","warm-one","eu-west-3","java11","large","3008","16"
"2020-05-26","warm-two","eu-north-1","java11","small","1536","19"
"2020-06-27","cool","ap-southeast-2","java11","small","1536","33"
"2020-06-09","cold","us-east-2","java8","largeuberjar","512","832"
"2020-05-21","warm-two","eu-north-1","java8","small","3008","24"
"2020-05-23","warm-one","ap-south-1","java8","large","3008","18"
"2020-05-21","cool","us-east-1","java11","large","1536","31"
"2020-05-15","cold","eu-west-3","java11","large","1536","906"
"2020-05-30","warm-two","eu-west-3","java8","large","1536","17"
"2020-05-24","warm-two","eu-north-1","java11","large","3008","20"
"2020-05-09","cool","ap-south-1","java11","large","1536","28"
"2020-06-11","cold","ap-south-1","java8","small","1536","635"
"2020-05-21","warm-one","ap-southeast-1","java8","largeuberjar","512","21"
"2020-05-13","cool","ap-southeast-2","java11","large","3008","33"
"2020-05-13","cool","eu-north-1","java8","largeuberjar","512","34"
"2020-06-12","cool","eu-west-3","java8","large","1536","31"
"2020-06-13","cool","ap-northeast-1","java11","small","512","42"
"2020-05-14","warm-two","eu-west-3","java8","large","1536","14"
"2020-06-21","warm-two","eu-west-2","python38","small","1536","17"
"2020-06-01","warm-one","us-west-1","java11","small","1536","16"
"2020-06-20","warm-two","us-east-2","java8","large","1536","17"
"2020-06-20","warm-one","us-west-1","java8","large","1536","15"
"2020-05-30","warm-one","eu-west-3","java11","small","1536","16"
"2020-05-11","warm-two","eu-north-1","java8","large","3008","23"
"2020-05-11","cool","ap-south-1","java8","small","1536","28"
"2020-06-01","cool","ap-northeast-1","java8","large","512","44"
"2020-05-30","cool","ap-southeast-1","java11","small","1536","32"
"2020-05-22","warm-one","ap-southeast-2","java11","large","1536","20"
"2020-05-17","warm-one","eu-west-3","python38","small","1536","17"
"2020-05-17","cold","eu-west-1","java8","largeuberjar","512","859"
"2020-05-23","warm-two","us-west-1","java11","small","3008","18"
"2020-06-12","warm-two","eu-west-3","java11","large","3008","16"
"2020-06-16","warm-one","ap-northeast-1","java8","small","1536","29"
"2020-05-23","cold","ap-southeast-1","java11","small","1536","470"
"2020-05-25","cold","eu-west-1","java11","large","512","986"
"2020-06-27","warm-one","eu-west-1","java8","largeuberjar","512","18"
"2020-06-01","warm-two","us-east-2","java8","small","3008","16"
"2020-05-16","warm-one","us-east-1","java8","small","512","21"
"2020-05-27","warm-two","eu-central-1","java8","large","1536","19"
"2020-05-25","cold","ap-southeast-1","python38","small","1536","248"
"2020-06-11","cool","us-west-2","java11","large","1536","31"
"2020-05-27","cold","ap-southeast-2","java11","small","1536","482"
"2020-06-22","cool","ap-northeast-2","java8","largeuberjar","512","31"
"2020-06-10","cool","sa-east-1","java8","small","512","47"
"2020-05-16","warm-two","ap-northeast-1","java11","large","3008","29"
"2020-06-12","cool","ap-northeast-1","java8","small","1536","48"
"2020-05-13","cool","us-east-1","java11","small","512","31"
"2020-06-15","warm-two","ap-southeast-2","java8","large","3008","23"
"2020-05-24","warm-two","eu-west-2","java11","large","512","20"
"2020-05-24","cool","ap-south-1","java11","small","1536","28"
"2020-06-13","cold","eu-central-1","java8","small","512","681"
"2020-06-22","cold","eu-west-2","java11","small","1536","470"
"2020-05-11","warm-two","us-west-1","java11","large","512","16"
"2020-05-17","cool","ap-southeast-1","python38","small","1536","34"
"2020-05-21","warm-two","eu-central-1","java11","small","3008","23"
"2020-06-12","warm-one","ap-southeast-2","java11","small","1536","20"
"2020-05-22","warm-one","us-west-1","java8","large","512","18"
"2020-05-22","warm-two","ap-northeast-2","java11","small","1536","22"
"2020-05-23","warm-two","eu-central-1","java8","large","512","18"
"2020-05-24","cool","us-east-1","java8","largeuberjar","512","31"
"2020-05-20","cold","eu-west-1","java8","large","512","891"
"2020-05-15","cool","eu-north-1","java8","large","512","36"
"2020-05-09","cool","eu-west-3","java11","large","3008","28"
"2020-05-25","warm-two","us-east-2","java8","small","512","17"
"2020-05-27","cold","us-east-2","java8","largeuberjar","512","851"
"2020-05-16","cold","ap-south-1","java11","large","3008","892"
"2020-05-26","cold","us-west-1","java11","large","3008","949"
"2020-05-09","cold","sa-east-1","java8","small","512","671"
"2020-05-23","warm-two","eu-central-1","python38","small","1536","20"
"2020-06-27","warm-one","us-west-2","java11","large","512","21"
"2020-05-09","warm-two","us-west-2","java11","small","3008","20"
"2020-06-15","cold","eu-west-1","java8","large","512","870"
"2020-05-27","warm-one","us-east-1","java11","large","3008","21"
"2020-06-16","cold","us-west-2","java11","large","1536","1019"
"2020-06-04","cool","eu-west-2","java8","small","3008","29"
"2020-06-09","warm-one","eu-west-1","java11","large","512","17"
"2020-06-18","cool","us-east-2","java8","largeuberjar","512","29"
"2020-05-26","warm-two","eu-west-2","java8","small","512","19"
"2020-05-20","warm-one","sa-east-1","java11","small","512","17"
"2020-05-21","warm-one","eu-west-2","java8","large","3008","18"
"2020-05-11","warm-one","us-east-2","java11","large","1536","18"
"2020-06-01","warm-one","ap-southeast-1","java11","large","1536","19"
"2020-05-16","cool","ap-southeast-1","java11","large","1536","35"
"2020-05-22","cool","eu-north-1","python38","small","1536","36"
"2020-06-07","cool","us-west-2","java8","small","1536","32"
"2020-05-29","warm-one","ap-southeast-1","java8","large","1536","20"
"2020-06-19","warm-one","us-west-1","java11","large","1536","17"
"2020-05-29","cold","ap-northeast-1","java8","small","512","707"
"2020-05-29","cool","eu-north-1","java8","small","1536","34"
"2020-06-19","cold","eu-west-1","java8","largeuberjar","512","893"
"2020-05-28","cold","ap-northeast-2","java8","small","1536","642"
"2020-06-19","warm-one","us-west-2","java11","large","512","19"
"2020-05-29","warm-two","us-west-1","java8","largeuberjar","512","15"
"2020-05-29","warm-two","ap-northeast-1","java11","large","512","30"
"2020-06-02","cool","us-east-2","java11","large","3008","28"
"2020-06-14","warm-one","us-east-2","java11","large","512","19"
"2020-06-19","cool","ap-southeast-1","java8","large","512","33"
"2020-05-28","warm-one","us-west-2","java8","large","3008","20"
"2020-06-19","cool","us-west-1","java8","small","512","33"
"2020-06-19","warm-one","sa-east-1","java11","large","1536","24"
"2020-05-29","warm-two","ap-northeast-2","java8","small","512","21"
"2020-06-17","warm-two","us-east-1","java8","large","512","25"
"2020-06-19","cold","sa-east-1","java8","large","3008","1010"
"2020-06-19","cool","us-east-1","java11","large","3008","35"
"2020-06-14","warm-one","us-west-2","java8","small","1536","18"
"2020-06-17","cool","ap-northeast-2","java8","small","1536","31"
"2020-06-05","warm-one","us-west-2","java8","large","512","18"
"2020-06-17","warm-two","ap-northeast-1","java11","large","1536","28"
"2020-06-05","cool","us-east-2","java11","small","512","28"
"2020-06-19","warm-two","eu-north-1","java8","small","1536","21"
"2020-05-31","warm-two","ap-northeast-1","java11","small","1536","28"
"2020-05-31","cool","eu-central-1","java8","small","512","32"
"2020-05-31","warm-two","ap-southeast-2","java8","largeuberjar","512","23"
"2020-05-28","warm-two","eu-west-1","java11","large","1536","20"
"2020-05-31","warm-two","ap-northeast-1","java8","small","3008","30"
"2020-05-31","warm-two","eu-west-3","java11","large","1536","15"
"2020-05-28","cold","ap-southeast-1","java11","small","1536","480"
"2020-05-31","cool","ap-northeast-2","java11","small","1536","34"
"2020-06-06","warm-two","us-east-2","java11","small","512","15"
"2020-06-02","cold","eu-west-2","java11","large","1536","874"
"2020-06-17","cold","ap-south-1","java11","large","1536","899"
"2020-05-31","cold","ap-south-1","java8","small","3008","547"
"2020-06-17","cold","us-east-2","java11","large","512","918"
"2020-06-25","warm-one","sa-east-1","java11","large","512","20"
"2020-06-06","warm-one","eu-west-2","java8","small","512","17"
"2020-05-19","warm-two","us-west-1","java8","small","512","21"
"2020-06-25","cool","us-east-1","java8","large","512","35"
"2020-06-06","cool","us-west-2","java8","small","3008","33"
"2020-05-19","warm-two","eu-central-1","java11","small","1536","21"
"2020-05-19","warm-two","ap-southeast-1","python38","small","1536","24"
"2020-06-05","warm-two","us-east-1","java8","large","3008","22"
"2020-05-19","warm-one","us-west-1","java8","large","3008","17"
"2020-06-06","cold","eu-west-1","python38","small","1536","252"
"2020-05-12","warm-two","eu-north-1","java11","large","1536","20"
"2020-05-12","cool","ap-south-1","java11","small","3008","27"
"2020-06-25","cool","ap-south-1","java8","largeuberjar","512","28"
"2020-05-12","warm-one","ap-northeast-2","java8","small","512","19"
"2020-06-03","warm-one","us-west-2","java11","small","1536","20"
